CH_1_us,CH_1_v
139.600000,0.160000
140.000000,0.280000
140.400000,0.400000
140.800000,0.480000
141.200000,0.480000
141.600000,0.480000
142.000000,0.480000
142.400000,0.400000
142.800000,0.280000
143.200000,0.160000
143.600000,-0.040000
144.000000,-0.200000
144.400000,-0.440000
144.800000,-0.680000
145.200000,-0.880000
145.600000,-0.960000
146.000000,-0.760000
146.400000,-0.480000
146.800000,-0.400000
147.200000,-0.360000
147.600000,-0.320000
148.000000,-0.320000
148.400000,-0.320000
148.800000,-0.320000
149.200000,-0.280000
149.600000,-0.280000
150.000000,-0.240000
150.400000,-0.240000
150.800000,-0.160000
151.200000,0.040000
151.600000,0.280000
152.000000,0.480000
152.400000,0.640000
152.800000,0.800000
153.200000,0.880000
153.600000,0.920000
154.000000,0.880000
154.400000,0.800000
154.800000,0.680000
155.200000,0.520000
155.600000,0.240000
156.000000,-0.080000
156.400000,-0.360000
156.800000,-0.680000
157.200000,-0.960000
157.600000,-1.240000
158.000000,-1.240000
158.400000,-0.920000
158.800000,-0.600000
159.200000,-0.480000
159.600000,-0.400000
160.000000,-0.360000
160.400000,-0.320000
160.800000,-0.320000
161.200000,-0.280000
161.600000,-0.240000
162.000000,-0.240000
162.400000,-0.240000
162.800000,-0.120000
163.200000,0.080000
163.600000,0.360000
164.000000,0.640000
164.400000,0.880000
164.800000,1.080000
165.200000,1.120000
165.600000,1.160000
166.000000,1.120000
166.400000,1.000000
166.800000,0.800000
167.200000,0.600000
167.600000,0.320000
168.000000,-0.040000
168.400000,-0.360000
168.800000,-0.720000
169.200000,-1.080000
169.600000,-1.360000
170.000000,-1.600000
170.400000,-1.280000
170.800000,-0.720000
171.200000,-0.560000
171.600000,-0.480000
172.000000,-0.400000
172.400000,-0.320000
172.800000,-0.280000
173.200000,-0.280000
173.600000,-0.240000
174.000000,-0.240000
174.400000,-0.240000
174.800000,-0.120000
175.200000,0.120000
175.600000,0.400000
176.000000,0.680000
176.400000,0.920000
176.800000,1.120000
177.200000,1.200000
177.600000,1.240000
178.000000,1.160000
178.400000,1.040000
178.800000,0.840000
179.200000,0.600000
179.600000,0.280000
180.000000,-0.040000
180.400000,-0.400000
180.800000,-0.760000
181.200000,-1.080000
181.600000,-1.400000
182.000000,-1.600000
182.400000,-1.320000
182.800000,-0.800000
183.200000,-0.600000
183.600000,-0.480000
184.000000,-0.400000
184.400000,-0.360000
184.800000,-0.320000
185.200000,-0.320000
185.600000,-0.320000
186.000000,-0.320000
186.400000,-0.240000
186.800000,-0.080000
187.200000,0.160000
187.600000,0.400000
188.000000,0.640000
188.400000,0.840000
188.800000,0.960000
189.200000,1.000000
189.600000,1.000000
190.000000,0.960000
190.400000,0.840000
190.800000,0.640000
191.200000,0.440000
191.600000,0.200000
192.000000,-0.120000
192.400000,-0.440000
192.800000,-0.680000
193.200000,-0.960000
193.600000,-1.240000
194.000000,-1.400000
194.400000,-1.120000
194.800000,-0.680000
195.200000,-0.520000
195.600000,-0.440000
196.000000,-0.360000
196.400000,-0.360000
196.800000,-0.320000
197.200000,-0.320000
197.600000,-0.320000
198.000000,-0.280000
198.400000,-0.240000
198.800000,-0.160000
199.200000,0.000000
